1.0E60,0.9550458715596333
1.0E20,0.9743119266055047
1.0000000000000001E68,0.9532110091743122
1.0E24,0.9715596330275229
1.0E64,0.9532110091743122
9.999999999999999E31,0.9697247706422019
1.0E8,0.9770642201834864
1.0E16,0.9761467889908257
9.999999999999999E47,0.9587155963302754
1.0000000000000002E76,0.9513761467889911
9.999999999999999E55,0.9550458715596333
1.0000000000000003E84,0.9477064220183488
1.0000000000000003E80,0.94954128440367
9.999999999999999E35,0.9678899082568808
9.999999999999999E51,0.9568807339449543
9.999999999999999E39,0.9669724770642203
1.0,0.9779816513761469
10000.0,0.9761467889908259
1.0E12,0.9761467889908257
1.0E28,0.9706422018348624
1.0000000000000001E72,0.9522935779816516
9.999999999999999E43,0.9605504587155964
